dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,label
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
39.66357499999998,tcp,ssl,CON,47,55,34627,42721,2.5716290072188412,6984.140990820927,8616.671593521263,0,8,0.7889869347826085,0.7318748333333329,0.9069227199649542,0.9224610985479282,65535,0,0,65535,0.1423340000000053,0.0,0.1423340000000053,736,776,0,0,47,47,0,0,0,0,0
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,udp,dns,INT,1,0,3554,0,1000000.0,28432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3554,0,0,0,1,200,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,ssl,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
4.250299000000041,tcp,rdp,CON,2,2,126,108,0.9411102607134136,237.15978569978026,203.27981631409736,0,0,4.1502989999999045,0.15000000000009095,0.0,0.0,8192,0,0,8192,4.10029899999995,0.0,4.10029899999995,63,54,0,0,296,2,0,0,0,0,1
1e-06,tcp,ssl,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,ssl,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
47.031384,tcp,ssl,CON,10,15,4987,10496,0.531559947289665,848.2846262827392,1785.361026160744,0,5,5.2257093333333335,0.4716157142857144,12.73086658820669,0.44031643111086266,65535,0,0,65535,0.08174600000000964,0.0,0.08174600000000964,498,699,0,0,10,10,0,0,0,0,0
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1.7469780000001265,tcp,rdp,CON,2,2,126,108,2.289668215627049,576.9963903380163,494.5683345754425,0,0,1.64697799999999,0.15000000000009095,0.0,0.0,8192,0,0,8192,1.5969780000000355,0.0,1.5969780000000355,63,54,0,0,274,2,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,ssl,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,udp,dns,INT,1,0,3167,0,1000000.0,25336000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3167,0,0,0,1,200,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.20000000000004547,tcp,ssh,CON,2,2,126,108,19.999999999995453,5039.999999998854,4319.999999999018,0,0,0.09999999999990905,0.15000000000009095,0.0,0.0,8192,0,0,8192,0.049999999999954525,0.0,0.049999999999954525,63,54,0,0,110,2,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.08927399999993213,udp,dns,INT,1,1,57,336,22.402939265648683,5107.8701525679,30109.55037303183,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,336,0,0,1,1,0,0,0,0,0
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,2,0,0,0,0,1
17.97099500000013,tcp,rdp,CON,2,2,126,108,0.22258088658975037,56.090383420617094,48.07747150338608,0,0,17.870994999999994,0.15000000000009095,0.0,0.0,8192,0,0,8192,17.82099500000004,0.0,17.82099500000004,63,54,0,0,274,2,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.02757900000005975,udp,dns,INT,1,1,57,226,72.51894557437423,16534.319590957326,65557.1267992343,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,226,0,0,1,1,0,0,0,0,0
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,dns,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
2.2460960000000796,tcp,rdp,CON,2,2,108,126,1.7808677812523857,384.6674407505153,448.7786808756012,0,0,0.15000000000009095,2.196096000000125,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,274,0,0,0,0,1
41.862356999999975,tcp,http-proxy,CON,39,64,24748,51491,2.460444355772898,4729.404032362538,9840.05750082348,0,25,1.072390684210524,0.6638559682539691,1.4740854169802793,0.8215000971355969,65535,0,0,65535,0.03943099999992228,0.0,0.03943099999992228,634,804,0,0,39,39,0,0,0,0,0
1.611411999999973,tcp,rdp,CON,2,2,108,126,2.48229503069362,536.1757266298218,625.5383477347922,0,0,0.15000000000009095,1.5614120000000185,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,296,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.06477599999971062,udp,dns,INT,1,1,57,327,30.87563295061342,7039.64431273986,40385.32789940235,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,327,0,0,2,1,0,0,0,0,0
32.42850700000008,tcp,ssh,CON,2,2,108,126,0.12334826268751718,26.64322474050371,31.08376219725433,0,0,0.15000000000009095,32.37850700000013,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,268,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.053431999999702384,icmp,-,INT,1,1,106,106,37.430753106961,15870.639317351463,15870.639317351463,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,106,106,0,0,1,1,0,0,0,0,0
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,ssl,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,udp,dns,INT,1,0,923,0,1000000.0,7384000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,923,0,0,0,1,200,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
132.90075200000047,tcp,ssh,CON,32,44,10758,14233,0.5718553044756265,647.5809858472411,856.7596366949044,0,12,4.28712103225808,2.6062596976744103,6.548455026080435,3.2171288686874155,65535,0,0,65535,0.020000000000436557,0.0,0.020000000000436557,336,323,0,0,16,16,0,0,0,0,0
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.15000000000009095,tcp,rdp,CON,2,2,108,126,26.6666666666505,5759.9999999965075,6719.9999999959255,0,0,0.15000000000009095,0.040709000000106244,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,274,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.06204299999990326,udp,dns,INT,1,1,57,221,32.23570749324047,7349.741308458827,28496.365424024578,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,221,0,0,1,1,0,0,0,0,0
12.197388000000046,tcp,http-proxy,CON,8,7,4402,5876,1.229771488781036,2887.1755165941977,3853.9398763079294,1,0,1.7424840000000066,0.7717888333333462,3.4455415384400476,0.25510993064454,65535,0,0,65535,0.09521600000005037,0.0,0.09521600000005037,550,839,0,0,8,8,0,0,0,0,0
53.450366,tcp,http,CON,3,2,162,481,0.09354472895470911,24.246793745060604,71.99202340354414,1,0,26.725183,0.1910180000000139,26.556762000000006,0.0,65535,0,0,65535,0.10898199999999747,0.0,0.10898199999999747,54,240,0,0,3,3,0,0,0,0,0
49.93162899999993,tcp,ssl,CON,3,4,162,2627,0.1401917009356937,25.955492058951286,420.8955409806483,0,1,24.965814499999965,0.22837633333335816,24.71635349999997,0.1534898282109685,65535,0,0,65535,0.16780999999991764,0.0,0.16780999999991764,54,656,0,0,3,3,0,0,0,0,0
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
0.05153000000063912,icmp,-,INT,1,1,106,106,38.81234232437792,16456.433145536237,16456.433145536237,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,106,106,0,0,2,1,0,0,0,0,0
7.8365510000000995,tcp,http,CON,5,7,987,4941,1.531285893500833,1007.5861179235483,5044.055733191744,0,2,1.9591377500000249,0.2500589999999647,1.8245536393551627,0.16362315555267182,65535,0,0,65535,0.08875600000010309,0.0,0.08875600000010309,197,705,0,0,5,5,0,0,0,0,0
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,2,0,0,0,0,1
0.0999149999997826,udp,dns,INT,1,1,57,237,20.017014462336505,4563.879297412723,18976.129710295005,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,237,0,0,1,1,0,0,0,0,0
1e-06,tcp,http,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,2,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,http-proxy,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
26.683549000000085,tcp,rdp,CON,2,2,108,126,0.1499050969569298,32.379500942696836,37.77608443314631,0,0,0.15000000000009095,26.63354900000013,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,296,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,tcp,-,INT,1,0,54,0,1000000.0,432000000.0,0.0,0,0,0.0,0.0,0.0,0.0,8192,0,0,0,0.0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,1
1e-06,udp,dns,INT,1,0,1786,0,1000000.0,14288000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1786,0,0,0,1,200,0,0,0,0,1
6.048693000000071,tcp,ssh,CON,2,2,108,126,0.6612998874302188,142.84077568492728,166.64757163241515,0,0,0.15000000000009095,5.998693000000003,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,100,0,0,0,0,1
0.2816330000000562,tcp,rdp,CON,2,2,108,126,14.202881054419056,3067.822307754516,3579.126025713602,0,0,0.15000000000009095,0.23163300000010167,0.0,0.0,8192,0,0,8192,0.0,0.0,0.0,54,63,0,0,2,296,0,0,0,0,1
